order_id,order_num,date,total,promo_code,shipping_method,article_quantity,article_title,article_sku,origin
872478,9152,2023-01-01,703.775.000,None,Caba,1,CHAMPÚ RESTAURADOR Nº1 x 295 ml,620,PWA_MOBILE
872478,9152,2023-01-01,703.775.000,None,Caba,3,TRATAMIENTO DE CAUTERIZACIÓN IONIZANTE x 15 ml,289,PWA_MOBILE
872193,9144,2023-01-01,1.006.350.000,None,Berazategui,2,CHAMPÚ PHYTOPLUS ALGAS MARINAS x 800 ml,467,PWA_MOBILE
872193,9144,2023-01-01,1.006.350.000,None,Berazategui,1,SHAMPOO 1007 x 800 ml,264,PWA_MOBILE
872193,9144,2023-01-01,1.006.350.000,None,Berazategui,1,BALSAM VITAMINADO x 800 ml,392,PWA_MOBILE
872193,9144,2023-01-01,1.006.350.000,None,Berazategui,2,BALSAM PHYTOPLUS ALGAS MARINAS x 800 ml,470,PWA_MOBILE
871928,9138,2022-12-31,988.400.000,None,Entre Rios,1,CHAMPÚ RENOVACIÓN CELULAR x 200 ml,600,PWA_MOBILE
871928,9138,2022-12-31,988.400.000,None,Entre Rios,1,CHAMPÚ PHYTOPLUS MORINGA Y KERATINA x 400 ml,472,PWA_MOBILE
871928,9138,2022-12-31,988.400.000,None,Entre Rios,1,NUTRI - CHAMPÚ x 200 ml,52,PWA_MOBILE
871928,9138,2022-12-31,988.400.000,None,Entre Rios,1,CHAMPÚ PHYTOPLUS EXTRACTO DE JENGIBRE x 250 ml,411,PWA_MOBILE
871928,9138,2022-12-31,988.400.000,None,Entre Rios,1,Champu 100% vegano c/ Keratina vegetal. 200 ml,493,PWA_MOBILE
871928,9138,2022-12-31,988.400.000,None,Entre Rios,1,BALSAM RENOVACIÓN CELULAR x 200 ml,602,PWA_MOBILE
871928,9138,2022-12-31,988.400.000,None,Entre Rios,1,Pantalla Capilar Con Filtro Solar x155ml.,807,PWA_MOBILE
871928,9138,2022-12-31,988.400.000,None,Entre Rios,2,CÁPSULAS GLYCOCERAMIDAS + MULTIVITAMINAS x 2 ml,415,PWA_MOBILE
871928,9138,2022-12-31,988.400.000,None,Entre Rios,1,BALSAM ACONDICIONADOR EXTRA SUAVIDAD Nº4 x 295 ml,627,PWA_MOBILE
871928,9138,2022-12-31,988.400.000,None,Entre Rios,1,BALSAM ACONDICIONADOR EXTRA BRILLO Nº3 x 295 ml,625,PWA_MOBILE
871895,9134,2022-12-31,1.136.000.000,None,Cordoba,10,TONO SOBRE TONO,1,PWA_MOBILE
871656,9131,2022-12-31,521.075.000,None,Vicente López,1,CHAMPÚ PHYTOPLUS CON ACEITE DE JOJOBA x 400 ml,75,PWA_DESKTOP
871656,9131,2022-12-31,521.075.000,None,Vicente López,1,CHAMPÚ HIDRATACIÓN INTENSA x 400 ml,272,PWA_DESKTOP
871656,9131,2022-12-31,521.075.000,None,Vicente López,2,CHAMPÚ PHYTOPLUS ALOE VERA x 400 ml,113,PWA_DESKTOP
871528,9125,2022-12-31,647.625.000,None,Lanus,4,CHAMPÚ LIBRE DE GLUTEN x 180 gr,610,PWA_MOBILE
871528,9125,2022-12-31,647.625.000,None,Lanus,1,COLORACIÓN BIOCOLOR 0% AMONÍACO,13,PWA_MOBILE
871528,9125,2022-12-31,647.625.000,None,Lanus,1,Óleo De Argan x 10 ml,298,PWA_MOBILE
871268,9116,2022-12-30,1.273.475.000,None,Caba,2,SHAMPOO 1007 x 800 ml,264,PWA_DESKTOP
871268,9116,2022-12-30,1.273.475.000,None,Caba,2,CHAMPÚ PHYTOPLUS CÍTRICO x 400 ml,383,PWA_DESKTOP
871268,9116,2022-12-30,1.273.475.000,None,Caba,2,SHAMPOO ULTRA BRILLO x 255 ml,196,PWA_DESKTOP
871268,9116,2022-12-30,1.273.475.000,None,Caba,1,CHAMPÚ PHYTOPLUS SPIRULINA x 400 ml,481,PWA_DESKTOP
871268,9116,2022-12-30,1.273.475.000,None,Caba,1,CHAMPÚ RENOVACIÓN CELULAR x 200 ml,600,PWA_DESKTOP
871268,9116,2022-12-30,1.273.475.000,None,Caba,12,CÁPSULAS GLYCOCERAMIDAS + MULTIVITAMINAS x 2 ml,415,PWA_DESKTOP
871121,9112,2022-12-30,457.500.000,None,Zarate,1,NUTRI - BALSAM x 800 ml,259,PWA_MOBILE
871121,9112,2022-12-30,457.500.000,None,Zarate,1,NUTRI - CHAMPÚ x 800 ml,257,PWA_MOBILE
871121,9112,2022-12-30,457.500.000,None,Zarate,2,TRATAMIENTO CAPILAR CON ACEITES ARGÁN Y CAMELIA Nº 2 x 20 gr,417,PWA_MOBILE
871121,9112,2022-12-30,457.500.000,None,Zarate,2,TRATAMIENTO CAPILAR CON ÁCIDO HIALURÓNICO Nº 1 x 20 gr,409,PWA_MOBILE
871003,9109,2022-12-30,141.450.000,None,"Retiro en Tienda, Roseti 951CABA",1,MOUSSE FIJADORA x 240 ml,138,PWA_DESKTOP
870693,9098,2022-12-29,697.500.000,None,La Matanza,5,AMPOLLA 1007 POTENCIALIZADO x 20 ml,737,PWA_DESKTOP
870693,9098,2022-12-29,697.500.000,None,La Matanza,5,AMPOLLA P+T x 20 ml,728,PWA_DESKTOP
870670,9096,2022-12-29,629.725.000,None,Misiones,1,CHAMPÚ PRO VITAMINA B5 x 400 ml,16,PWA_MOBILE
870670,9096,2022-12-29,629.725.000,None,Misiones,1,CHAMPÚ BIOXIDIL® x 250 ml,260,PWA_MOBILE
870670,9096,2022-12-29,629.725.000,None,Misiones,1,CHAMPÚ ANTIOXIDANTE x 250 ml,215,PWA_MOBILE
870628,9092,2022-12-29,220.800.000,None,"Retiro en Tienda, Roseti 951CABA",1,SHAMPOO 1044 x 200 ml,181,PWA_DESKTOP
870628,9092,2022-12-29,220.800.000,None,"Retiro en Tienda, Roseti 951CABA",1,CHAMPÚ PHYTOPLUS CÍTRICO x 200 ml,381,PWA_DESKTOP
870628,9092,2022-12-29,220.800.000,None,"Retiro en Tienda, Roseti 951CABA",1,BALSAM BIFERMIX x 200 ml,146,PWA_DESKTOP
870484,9091,2022-12-29,212.250.000,None,"Retiro en Tienda, Roseti 951CABA",2,SHAMPOO 1007 GEL POTENCIALIZADO x 400 ml,36,PWA_DESKTOP
870245,9089,2022-12-29,1.475.300.000,None,San Isidro,1,SPRAY PARA PEINAR ULTRA BRILLO x 150 ml,201,PWA_DESKTOP
870245,9089,2022-12-29,1.475.300.000,None,San Isidro,6,CÁPSULAS GLYCOCERAMIDAS + MULTIVITAMINAS x 2 ml,415,PWA_DESKTOP
870245,9089,2022-12-29,1.475.300.000,None,San Isidro,2,NUTRI - SERUM x 30 ml,827,PWA_DESKTOP
870245,9089,2022-12-29,1.475.300.000,None,San Isidro,1,KERATINA LÍQUIDA + GLYCOCERAMIDAS x 100 ml,180,PWA_DESKTOP
870245,9089,2022-12-29,1.475.300.000,None,San Isidro,1,CHAMPÚ BIOXIDIL® x 250 ml,260,PWA_DESKTOP
870245,9089,2022-12-29,1.475.300.000,None,San Isidro,1,LOCIÓN BIOXIDIL® x 100 ml,763,PWA_DESKTOP
870245,9089,2022-12-29,1.475.300.000,None,San Isidro,1,CHAMPÚ PHYTOPLUS MANZANA VERDE x 200 ml,208,PWA_DESKTOP
870245,9089,2022-12-29,1.475.300.000,None,San Isidro,1,SPRAY PARA PEINAR REESTRUCTURANTE CON ORO Y CAVIAR x 150 ml,458,PWA_DESKTOP
870245,9089,2022-12-29,1.475.300.000,None,San Isidro,1,SHAMPOO 1007 GEL POTENCIALIZADO x 200 ml,35,PWA_DESKTOP
869949,9077,2022-12-29,255.000.000,None,"Retiro en Tienda, Roseti 951CABA",1,BALSAM VITAMINADO x 200 ml,90,ANDROID
869949,9077,2022-12-29,255.000.000,None,"Retiro en Tienda, Roseti 951CABA",1,CHAMPÚ BIOXIDIL® x 250 ml,260,ANDROID
869912,9073,2022-12-28,801.000.000,None,Caba,1,SHAMPOO SÚPER ESPECIAL 1053 x 800 ml,461,PWA_DESKTOP
869912,9073,2022-12-28,801.000.000,None,Caba,1,BALSAM PROTECCIÓN DEL COLOR x 400 ml,250,PWA_DESKTOP
869912,9073,2022-12-28,801.000.000,None,Caba,1,CHAMPÚ PROTECCIÓN DEL COLOR x 400 ml,248,PWA_DESKTOP
869912,9073,2022-12-28,801.000.000,None,Caba,1,CHAMPÚ ÁCIDO pH 4.5 x 30 ml,132,PWA_DESKTOP
869912,9073,2022-12-28,801.000.000,None,Caba,1,BALSAM BIOCOLOR EXPRESS x 250 ml,295,PWA_DESKTOP
869912,9073,2022-12-28,801.000.000,None,Caba,1,CHAMPÚ BIOCOLOR EXPRESS x 250 ml,291,PWA_DESKTOP
869535,9062,2022-12-28,347.525.000,None,Caba,1,SHAMPOO SÚPER ESPECIAL 1053 x 800 ml,461,PWA_MOBILE
869535,9062,2022-12-28,347.525.000,None,Caba,1,SHAMPOO ULTRA BRILLO x 255 ml,196,PWA_MOBILE
869503,9060,2022-12-28,1.838.750.000,None,CORDOBA,3,CHAMPÚ PHYTOPLUS MANZANILLA x 400 ml,48,PWA_DESKTOP
869503,9060,2022-12-28,1.838.750.000,None,CORDOBA,2,BALSAM PHYTOPLUS MANZANILLA x 400 ml,50,PWA_DESKTOP
869503,9060,2022-12-28,1.838.750.000,None,CORDOBA,1,NUTRI - CHAMPÚ x 800 ml,257,PWA_DESKTOP
869503,9060,2022-12-28,1.838.750.000,None,CORDOBA,7,BÁLSAMO ACONDICIONADOR TRIPLE ACCIÓN PRO VITAMINA B5 x 300 ml,285,PWA_DESKTOP
869196,9043,2022-12-27,1.424.450.000,None,CORDOBA,2,CHAMPÚ SELLADOR DEL COLOR x 400 ml,402,PWA_DESKTOP
869196,9043,2022-12-27,1.424.450.000,None,CORDOBA,2,ÓLEO DE ARGÁN x 58 ml,499,PWA_DESKTOP
869196,9043,2022-12-27,1.424.450.000,None,CORDOBA,1,AMPOLLA 1007 x 20 ml,707,PWA_DESKTOP
869196,9043,2022-12-27,1.424.450.000,None,CORDOBA,1,PROTECTOR TÉRMICO x 250 ml,830,PWA_DESKTOP
869196,9043,2022-12-27,1.424.450.000,None,CORDOBA,1,BALSAM PHYTOPLUS SPIRULINA x 400 ml,483,PWA_DESKTOP
869196,9043,2022-12-27,1.424.450.000,None,CORDOBA,1,CHAMPÚ PHYTOPLUS SPIRULINA x 400 ml,481,PWA_DESKTOP
869196,9043,2022-12-27,1.424.450.000,None,CORDOBA,2,AMPOLLA 011 ROSA MOSQUETA Y AMINOACIDOS x 20 ml,711,PWA_DESKTOP
869196,9043,2022-12-27,1.424.450.000,None,CORDOBA,1,MASCARA TRATAMIENTO p/ CABELLOS ALISADOS x 150 ml,455,PWA_DESKTOP
869180,9042,2022-12-27,649.400.000,None,Caba,1,CHAMPÚ PHYTOPLUS SEMILLA DE LINO x 400 ml,235,PWA_DESKTOP
869180,9042,2022-12-27,649.400.000,None,Caba,1,SHAMPOO 1019 x 400 ml,154,PWA_DESKTOP
869180,9042,2022-12-27,649.400.000,None,Caba,1,CHAMPÚ PHYTOPLUS CÍTRICO x 400 ml,383,PWA_DESKTOP
869180,9042,2022-12-27,649.400.000,None,Caba,1,BALSAM PHYTOPLUS SEMILLAS DE LINO x 400 ml,238,PWA_DESKTOP
869180,9042,2022-12-27,649.400.000,None,Caba,1,CHAMPÚ PROTECCIÓN DEL COLOR x 400 ml,248,PWA_DESKTOP
869129,9041,2022-12-27,474.300.000,None,"Retiro en Tienda, Roseti 951CABA",1,CHAMPÚ HIDRATACIÓN INTENSA x 400 ml,272,PWA_DESKTOP
869129,9041,2022-12-27,474.300.000,None,"Retiro en Tienda, Roseti 951CABA",1,NUTRI - CHAMPÚ x 400 ml,53,PWA_DESKTOP
869129,9041,2022-12-27,474.300.000,None,"Retiro en Tienda, Roseti 951CABA",1,TRATAMIENTO DE CAUTERIZACIÓN IONIZANTE x 15 ml,289,PWA_DESKTOP
869129,9041,2022-12-27,474.300.000,None,"Retiro en Tienda, Roseti 951CABA",1,SHAMPOO 1019 x 400 ml,154,PWA_DESKTOP
869106,9040,2022-12-27,900.125.000,None,Caba,1,CHAMPÚ EXTRA BRILLO CON ACEITE DE PALTA Nº3 x 295 ml,624,PWA_DESKTOP
869106,9040,2022-12-27,900.125.000,None,Caba,1,BÁLSAMO CERAMIDAS x 250 ml,173,PWA_DESKTOP
869106,9040,2022-12-27,900.125.000,None,Caba,1,CHAMPÚ CERAMIDAS x 250 ml,171,PWA_DESKTOP
869106,9040,2022-12-27,900.125.000,None,Caba,1,BALSAM ACONDICIONADOR EXTRA BRILLO Nº3 x 295 ml,625,PWA_DESKTOP
869106,9040,2022-12-27,900.125.000,None,Caba,1,NUTRI - CREAM x 150ml,858,PWA_DESKTOP
869106,9040,2022-12-27,900.125.000,None,Caba,1,NUTRI - CHAMPÚ x 200 ml,52,PWA_DESKTOP
869106,9040,2022-12-27,900.125.000,None,Caba,1,NUTRI - BALSAM x 200 ml,55,PWA_DESKTOP
869106,9040,2022-12-27,900.125.000,None,Caba,1,COLORACIÓN BIOCOLOR 0% AMONÍACO,13,PWA_DESKTOP
869106,9040,2022-12-27,900.125.000,None,Caba,1,ÓLEO DE ARGÁN x 30 ml,498,PWA_DESKTOP
868961,9033,2022-12-27,696.650.000,None,Caba,6,COLORACIÓN BIOCOLOR 0% AMONÍACO,13,PWA_DESKTOP
868849,9023,2022-12-27,3.229.925.000,None,Santa Fe,1,CHAMPÚ CON CAFEÍNA x 295 ml,437,PWA_MOBILE
868849,9023,2022-12-27,3.229.925.000,None,Santa Fe,1,BALSAM CON CAFEÍNA x 295 ml,439,PWA_MOBILE
868849,9023,2022-12-27,3.229.925.000,None,Santa Fe,2,AMPOLLA 1007 x 20 ml,707,PWA_MOBILE
868849,9023,2022-12-27,3.229.925.000,None,Santa Fe,2,SHAMPOO 1007 x 800 ml,264,PWA_MOBILE
868849,9023,2022-12-27,3.229.925.000,None,Santa Fe,2,AMPOLLA 022 C/ ÁCIDO HIALURÓNICO Y VITAMINA C x 20 ml,722,PWA_MOBILE
868849,9023,2022-12-27,3.229.925.000,None,Santa Fe,2,AMPOLLA 1044 x 20 ml,744,PWA_MOBILE
868849,9023,2022-12-27,3.229.925.000,None,Santa Fe,1,BALSAM BIFERMIX x 400 ml,147,PWA_MOBILE
868849,9023,2022-12-27,3.229.925.000,None,Santa Fe,1,CHAMPÚ BIFERMIX x 400 ml,145,PWA_MOBILE
868849,9023,2022-12-27,3.229.925.000,None,Santa Fe,2,BALSAM VITAMINADO x 800 ml,392,PWA_MOBILE
868849,9023,2022-12-27,3.229.925.000,None,Santa Fe,2,CÁPSULAS GLYCOCERAMIDAS + MULTIVITAMINAS x 2 ml,415,PWA_MOBILE
868849,9023,2022-12-27,3.229.925.000,None,Santa Fe,1,CHAMPÚ CERAMIDAS x 250 ml,171,PWA_MOBILE
868849,9023,2022-12-27,3.229.925.000,None,Santa Fe,6,TRATAMIENTO CAPILAR CON ACEITE DE COCO Nº 4  x 20 gr,433,PWA_MOBILE
868849,9023,2022-12-27,3.229.925.000,None,Santa Fe,3,TRATAMIENTO CAPILAR CON ACEITE DE PALTA Nº 3 x 20 gr,438,PWA_MOBILE
868849,9023,2022-12-27,3.229.925.000,None,Santa Fe,3,TRATAMIENTO CAPILAR CON ACEITES ARGÁN Y CAMELIA Nº 2 x 20 gr,417,PWA_MOBILE
868849,9023,2022-12-27,3.229.925.000,None,Santa Fe,5,TRATAMIENTO CAPILAR CON ÁCIDO HIALURÓNICO Nº 1 x 20 gr,409,PWA_MOBILE
868849,9023,2022-12-27,3.229.925.000,None,Santa Fe,2,COLORACIÓN PERMANENTE ULTRAHIDRATANTE,11,PWA_MOBILE
868849,9023,2022-12-27,3.229.925.000,None,Santa Fe,3,COLORACIÓN PERMANENTE ULTRAHIDRATANTE,11,PWA_MOBILE
868849,9023,2022-12-27,3.229.925.000,None,Santa Fe,2,TONO SOBRE TONO,1,PWA_MOBILE
868849,9023,2022-12-27,3.229.925.000,None,Santa Fe,2,TONO SOBRE TONO,1,PWA_MOBILE
868849,9023,2022-12-27,3.229.925.000,None,Santa Fe,2,TONO SOBRE TONO,1,PWA_MOBILE
868849,9023,2022-12-27,3.229.925.000,None,Santa Fe,2,AMPOLLA 011 ROSA MOSQUETA Y AMINOACIDOS x 20 ml,711,PWA_MOBILE
868849,9023,2022-12-27,3.229.925.000,None,Santa Fe,2,SHOCK DE KERATINA ORO Y CAVIAR  x 20ml,759,PWA_MOBILE
868849,9023,2022-12-27,3.229.925.000,None,Santa Fe,1,CHAMPÚ PHYTOPLUS CÍTRICO x 400 ml,383,PWA_MOBILE
868706,9017,2022-12-27,1.359.000.000,None,Quilmes,61,CÁPSULAS GLYCOCERAMIDAS + MULTIVITAMINAS x 2 ml,415,PWA_MOBILE
868706,9017,2022-12-27,1.359.000.000,None,Quilmes,1,CHAMPÚ RENOVACIÓN CELULAR x 200 ml,600,PWA_MOBILE
868706,9017,2022-12-27,1.359.000.000,None,Quilmes,1,AMPOLLA 011 ROSA MOSQUETA Y AMINOACIDOS x 20 ml,711,PWA_MOBILE
868706,9017,2022-12-27,1.359.000.000,None,Quilmes,1,Mascara con Glycoceramidas - Hidratación Profunda X 150 ml,775,PWA_MOBILE
868706,9017,2022-12-27,1.359.000.000,None,Quilmes,1,BALSAM RENOVACIÓN CELULAR x 200 ml,602,PWA_MOBILE
868461,9008,2022-12-26,482.750.000,None,Caba,2,TRATAMIENTO DE CAUTERIZACIÓN IONIZANTE x 15 ml,289,PWA_MOBILE
868461,9008,2022-12-26,482.750.000,None,Caba,1,CHAMPÚ BIOXIDIL® x 250 ml,260,PWA_MOBILE
868245,8994,2022-12-26,8.075.050.000,None,Ituzaingó,2,BALSAM HIDRATACIÓN INTENSA x 400 ml,274,PWA_DESKTOP
868245,8994,2022-12-26,8.075.050.000,None,Ituzaingó,2,BALSAM VITAMINADO x 400 ml,91,PWA_DESKTOP
868245,8994,2022-12-26,8.075.050.000,None,Ituzaingó,2,BALSAM BIFERMIX x 400 ml,147,PWA_DESKTOP
868245,8994,2022-12-26,8.075.050.000,None,Ituzaingó,2,CHAMPÚ BIFERMIX x 400 ml,145,PWA_DESKTOP
868245,8994,2022-12-26,8.075.050.000,None,Ituzaingó,4,BALSAM ULTRA BRILLO x 255 ml,198,PWA_DESKTOP
868245,8994,2022-12-26,8.075.050.000,None,Ituzaingó,3,NUTRI - CHAMPÚ x 400 ml,53,PWA_DESKTOP
868245,8994,2022-12-26,8.075.050.000,None,Ituzaingó,6,AMPOLLA BIOXIDIL® x 10 ml,762,PWA_DESKTOP
868245,8994,2022-12-26,8.075.050.000,None,Ituzaingó,6,AMPOLLA 1044 x 20 ml,744,PWA_DESKTOP
868245,8994,2022-12-26,8.075.050.000,None,Ituzaingó,4,SHAMPOO ULTRA BRILLO x 255 ml,196,PWA_DESKTOP
868245,8994,2022-12-26,8.075.050.000,None,Ituzaingó,2,CHAMPÚ ANTIOXIDANTE x 400 ml,216,PWA_DESKTOP
868245,8994,2022-12-26,8.075.050.000,None,Ituzaingó,2,CHAMPÚ HIDRATACIÓN INTENSA x 400 ml,272,PWA_DESKTOP
868245,8994,2022-12-26,8.075.050.000,None,Ituzaingó,2,CHAMPÚ PHYTOPLUS MANZANILLA x 400 ml,48,PWA_DESKTOP
868245,8994,2022-12-26,8.075.050.000,None,Ituzaingó,1,CHAMPÚ SECO x 170 ml,244,PWA_DESKTOP
868245,8994,2022-12-26,8.075.050.000,None,Ituzaingó,4,CHAMPÚ ÁCIDO pH 4.5 x 30 ml,132,PWA_DESKTOP
868245,8994,2022-12-26,8.075.050.000,None,Ituzaingó,2,CHAMPÚ PHYTOPLUS CÍTRICO x 400 ml,383,PWA_DESKTOP
868245,8994,2022-12-26,8.075.050.000,None,Ituzaingó,2,SHAMPOO 1044 x 400 ml,182,PWA_DESKTOP
868245,8994,2022-12-26,8.075.050.000,None,Ituzaingó,2,CHAMPÚ ORTIGA Y CLIMBAZOL x 295 ml,328,PWA_DESKTOP
868245,8994,2022-12-26,8.075.050.000,None,Ituzaingó,2,CHAMPÚ BIOXIDIL® x 250 ml,260,PWA_DESKTOP
868245,8994,2022-12-26,8.075.050.000,None,Ituzaingó,1,SHAMPOO 1007 GEL POTENCIALIZADO x 800 ml,379,PWA_DESKTOP
868245,8994,2022-12-26,8.075.050.000,None,Ituzaingó,2,BÁLSAMO ACONDICIONADOR TRIPLE ACCIÓN PRO VITAMINA B5 x 300 ml,285,PWA_DESKTOP
868245,8994,2022-12-26,8.075.050.000,None,Ituzaingó,2,BALSAM ACONDICIONADOR PRO VITAMINA  B5 x 400 ml,21,PWA_DESKTOP
868245,8994,2022-12-26,8.075.050.000,None,Ituzaingó,2,NUTRI - BALSAM x 400 ml,56,PWA_DESKTOP
868245,8994,2022-12-26,8.075.050.000,None,Ituzaingó,1,BALSAM PHYTOPLUS MANZANILLA x 400 ml,50,PWA_DESKTOP
868245,8994,2022-12-26,8.075.050.000,None,Ituzaingó,1,BÁLSAMO CERAMIDAS x 400 ml,174,PWA_DESKTOP
868245,8994,2022-12-26,8.075.050.000,None,Ituzaingó,1,BALSAM ROSA MOSQUETA ORGÁNICO x 255 ml,212,PWA_DESKTOP
868245,8994,2022-12-26,8.075.050.000,None,Ituzaingó,1,BALSAM DERMOPROTECTOR x 255 ml,204,PWA_DESKTOP
868245,8994,2022-12-26,8.075.050.000,None,Ituzaingó,1,CHAMPÚ ALTA PUREZA x 255 ml,202,PWA_DESKTOP
868245,8994,2022-12-26,8.075.050.000,None,Ituzaingó,2,LOCIÓN BIOXIDIL® x 100 ml,763,PWA_DESKTOP
868245,8994,2022-12-26,8.075.050.000,None,Ituzaingó,2,SHAMPOO 1007 x 400ml,63,PWA_DESKTOP
868245,8994,2022-12-26,8.075.050.000,None,Ituzaingó,6,AMPOLLA P+T x 20 ml,728,PWA_DESKTOP
868183,8991,2022-12-26,585.000.000,None,La Plata,2,PURO HENNA NATURAL TIZIANO x 80 gr,618,PWA_DESKTOP
867719,8953,2022-12-25,114.150.000,None,"Retiro en Tienda, Roseti 951CABA",1,PROTECTOR TÉRMICO x 250 ml,830,ANDROID
866892,8935,2022-12-23,378.300.000,None,Santa Rosa,2,PROTECTOR TÉRMICO x 250 ml,830,PWA_DESKTOP
866879,8934,2022-12-23,647.600.000,None,Caba,2,TONO SOBRE TONO,1,PWA_DESKTOP
866879,8934,2022-12-23,647.600.000,None,Caba,2,TONO SOBRE TONO,1,PWA_DESKTOP
866879,8934,2022-12-23,647.600.000,None,Caba,2,TONO SOBRE TONO,1,PWA_DESKTOP
866842,8927,2022-12-23,1.096.000.000,None,Misiones,15,AMPOLLA 1007 POTENCIALIZADO x 20 ml,737,PWA_MOBILE
866820,8926,2022-12-23,297.875.000,None,Caba,1,NUTRI - CREAM x 150ml,858,PWA_MOBILE
866820,8926,2022-12-23,297.875.000,None,Caba,1,ÓLEO DE ARGÁN x 58 ml,499,PWA_MOBILE
866778,8923,2022-12-23,832.025.000,None,Caba,3,CHAMPÚ PHYTOPLUS ALGAS MARINAS x 800 ml,467,PWA_MOBILE
866778,8923,2022-12-23,832.025.000,None,Caba,2,BALSAM VITAMINADO x 800 ml,392,PWA_MOBILE
866747,8921,2022-12-23,545.900.000,None,San Isidro,3,NUTRI - CHAMPÚ x 800 ml,257,PWA_DESKTOP
866658,8917,2022-12-23,387.725.000,None,Caba,2,PIC - OUT x 3 ml,318,PWA_MOBILE
866658,8917,2022-12-23,387.725.000,None,Caba,1,BRILLA + MÁS x 3 ml,316,PWA_MOBILE
866658,8917,2022-12-23,387.725.000,None,Caba,2,COLORACIÓN BIOCOLOR 0% AMONÍACO,13,PWA_MOBILE
866354,8911,2022-12-23,766.050.000,Diagnostico en Mayuscula,Ensenada,1,CHAMPÚ PHYTOPLUS SPIRULINA x 400 ml,481,PWA_DESKTOP
866354,8911,2022-12-23,766.050.000,None,Ensenada,1,BALSAM HIDRATACIÓN INTENSA x 400 ml,274,PWA_DESKTOP
866354,8911,2022-12-23,766.050.000,None,Ensenada,1,CHAMPÚ HIDRATACIÓN INTENSA x 400 ml,272,PWA_DESKTOP
866354,8911,2022-12-23,766.050.000,None,Ensenada,1,CHAMPÚ ORTIGA Y CLIMBAZOL x 295 ml,328,PWA_DESKTOP
866354,8911,2022-12-23,766.050.000,None,Ensenada,1,BALSAM ORTIGA Y QUININA x 295 ml,322,PWA_DESKTOP
866354,8911,2022-12-23,766.050.000,None,Ensenada,1,SHAMPOO 1007 GEL POTENCIALIZADO x 800 ml,379,PWA_DESKTOP
866185,8903,2022-12-23,647.700.000,None,"Retiro en Tienda, Roseti 951CABA",1,CHAMPÚ BIFERMIX x 400 ml,145,PWA_MOBILE
866185,8903,2022-12-23,647.700.000,None,"Retiro en Tienda, Roseti 951CABA",1,KERATINA LÍQUIDA + GLYCOCERAMIDAS x 100 ml,180,PWA_MOBILE
866185,8903,2022-12-23,647.700.000,None,"Retiro en Tienda, Roseti 951CABA",1,ÓLEO DE ARGÁN x 58 ml,499,PWA_MOBILE
866185,8903,2022-12-23,647.700.000,None,"Retiro en Tienda, Roseti 951CABA",1,LOCIÓN BIOXIDIL® x 100 ml,763,PWA_MOBILE
866121,8901,2022-12-22,337.500.000,None,"Retiro en Tienda, Roseti 951CABA",2,PROTECTOR TÉRMICO x 250 ml,830,PWA_DESKTOP
866121,8901,2022-12-22,337.500.000,None,"Retiro en Tienda, Roseti 951CABA",1,SPRAY ACONDICIONADOR VITAMINADO x 200 ml,497,PWA_DESKTOP
866015,8890,2022-12-22,164.150.000,None,Caba,1,PROTECTOR TÉRMICO x 250 ml,830,PWA_DESKTOP
865584,8867,2022-12-22,701.000.000,None,Caba,10,AMPOLLA P+T x 20 ml,728,PWA_DESKTOP
865501,8865,2022-12-22,540.650.000,None,Caba,2,LOCIÓN BIOXIDIL® x 100 ml,763,PWA_DESKTOP
865288,8860,2022-12-22,136.625.000,None,General San Martin,1,pantalla capilar con filtro solar x 155,807,PWA_DESKTOP
865200,8851,2022-12-21,966.425.000,None,Caba,6,SPRAY ANTI - HUMEDAD x 200 ml,46,PWA_DESKTOP
865200,8851,2022-12-21,966.425.000,None,Caba,1,AMPOLLA 1044 x 20 ml,744,PWA_DESKTOP
865200,8851,2022-12-21,966.425.000,None,Caba,1,SHAMPOO 1007 GEL POTENCIALIZADO x 400 ml,36,PWA_DESKTOP
865086,8849,2022-12-21,502.950.000,None,Chubut,1,CHAMPÚ RESTAURADOR Nº1 x 295 ml,620,PWA_DESKTOP
865086,8849,2022-12-21,502.950.000,None,Chubut,1,AMPOLLA 022 C/ ÁCIDO HIALURÓNICO Y VITAMINA C x 20 ml,722,PWA_DESKTOP
865086,8849,2022-12-21,502.950.000,None,Chubut,1,BALSAM RENOVACIÓN CELULAR x 200 ml,602,PWA_DESKTOP
865086,8849,2022-12-21,502.950.000,None,Chubut,1,AMPOLLA 1044 x 20 ml,744,PWA_DESKTOP
865086,8849,2022-12-21,502.950.000,None,Chubut,1,SHOCK DE KERATINA ORO Y CAVIAR  x 20ml,759,PWA_DESKTOP
865076,8848,2022-12-21,737.300.000,None,Caba,4,AMPOLLA 1007 x 20 ml,707,PWA_DESKTOP
865076,8848,2022-12-21,737.300.000,None,Caba,1,BALSAM PHYTOPLUS ALGAS MARINAS x 800 ml,470,PWA_DESKTOP
865076,8848,2022-12-21,737.300.000,None,Caba,1,SHAMPOO 1007 x 400ml,63,PWA_DESKTOP
865076,8848,2022-12-21,737.300.000,None,Caba,2,BALSAM CON CAFEÍNA x 295 ml,439,PWA_DESKTOP
864994,8845,2022-12-21,351.350.000,None,Caba,3,AMPOLLA 022 C/ ÁCIDO HIALURÓNICO Y VITAMINA C x 20 ml,722,PWA_DESKTOP
